id_tramite,nombre_solicitante,dni_solicitante,fecha_solicitud,tipo_tramite,area_responsable,canal_entrada,monto_asociado,documentos_completos,solicitante_declara_urgencia,dias_desde_solicitud,prioridad
2910,Matilde Maricela Elorza Benet,10.47805197/v4u6w94,2025-06-14,Solicitud de Partida de Nacimiento,Tesorería,En Línea,0.0,True,False,17,Media
2911,Chita Bilbao Calvet,10.35525153/h6l1m43,2025-05-15,Solicitud de Partida de Nacimiento,Registro Civil,Presencial,0.0,False,False,47,Urgente
2912,Olivia de Roda,10.60774595/w5v9l43,2025-06-23,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Telefónico,0.0,True,False,8,Baja
2913,Luís Portillo Muro,10.83918855/r8y0s35,2025-05-17,Reclamo de Servicio,Servicios Públicos,Presencial,0.0,True,False,45,Urgente
2914,Roxana Hervás Escolano,10.5483774/k2x6o96,2025-05-29,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,948.0,False,False,33,Urgente
2915,Emiliano Prado Calzada,10.59358696/f1m0x37,2025-05-06,Licencia de Funcionamiento,Servicios Públicos,Presencial,537.46,True,False,56,Media
2916,Che Pozuelo Alegria,10.15002307/j6u0h19,2025-05-10,Licencia de Funcionamiento,Servicios Públicos,Telefónico,2082.41,True,False,52,Media
2917,Lucio Alarcón-Salom,10.32517180/v1h2j52,2025-06-23,Licencia de Construcción,Desarrollo Urbano,Presencial,176368.48,False,False,8,Alta
2918,Dani Boada-Gimeno,10.83970830/y8e5r26,2025-06-06,Pago de Impuestos,Registro Civil,En Línea,2480.27,True,False,25,Media
2919,María Belén Cortina-Rodríguez,10.65358083/a8b6l02,2025-06-07,Reclamo de Servicio,Registro Civil,Presencial,0.0,True,False,24,Alta
2920,Alejandro Alberto Valverde,10.46271177/h7t6k04,2025-05-04,Pago de Impuestos,Seguridad Ciudadana,Presencial,3441.86,True,False,58,Media
2921,Nazaret Garriga Saura,10.32812529/y4h6z70,2025-06-23,Permiso para Evento Público,Desarrollo Urbano,Telefónico,1201.1,True,False,8,Baja
2922,Ágata Parejo Llopis,10.99051123/h4m6e51,2025-06-05,Licencia de Construcción,Seguridad Ciudadana,Presencial,190974.33,False,False,26,Urgente
2923,Herminia Aller Manzanares,10.12251424/d0n2n93,2025-06-03,Solicitud de Partida de Nacimiento,Servicios Públicos,En Línea,0.0,True,False,28,Media
2924,Salomón del Almazán,10.33137668/s1f7f74,2025-06-09,Permiso para Evento Público,Desarrollo Urbano,Telefónico,708.33,True,False,22,Media
2925,Andrés Larrañaga-Arrieta,10.15780141/h9g6l79,2025-06-28,Reclamo de Servicio,Tesorería,En Línea,0.0,True,False,3,Media
2926,Jose Miguel Marqués Lillo,10.4071479/w8b5g62,2025-06-26,Solicitud de Partida de Nacimiento,Servicios Públicos,Presencial,0.0,True,True,5,Media
2927,Lara Camino Maestre,10.30149587/u7r2f17,2025-06-23,Licencia de Construcción,Registro Civil,Telefónico,66719.51,True,True,8,Media
2928,Fabricio Casado Dalmau,10.48106372/z6n7u32,2025-06-13,Solicitud de Partida de Nacimiento,Registro Civil,Presencial,0.0,True,False,18,Media
2929,Lucho Sanabria Marcos,10.79449052/z1x7s01,2025-05-17,Permiso para Evento Público,Seguridad Ciudadana,En Línea,201.39,False,False,45,Urgente
2930,Gervasio Felipe Cobo Albero,10.78674934/c9n1p73,2025-05-19,Solicitud de Partida de Nacimiento,Tesorería,Presencial,0.0,False,False,43,Urgente
2931,Merche Lago Murillo,10.48451265/k5o7g73,2025-05-14,Pago de Impuestos,Registro Civil,Telefónico,2123.57,True,False,48,Media
2932,Rosa María Villalobos Luna,10.24615296/s8u1i49,2025-06-25,Reclamo de Servicio,Desarrollo Urbano,Presencial,0.0,True,False,6,Media
2933,Chucho Vélez,10.15057014/w8g6f35,2025-05-15,Licencia de Funcionamiento,Servicios Públicos,En Línea,2019.51,False,False,47,Urgente
2934,Ariel Portero Llano,10.7318480/l7r9y30,2025-05-02,Pago de Impuestos,Seguridad Ciudadana,Presencial,1095.37,True,False,60,Media
2935,Ariel Adelardo Vendrell Pelayo,10.75987909/z0q2t18,2025-05-25,Licencia de Funcionamiento,Desarrollo Urbano,En Línea,1315.4,False,False,37,Urgente
2936,Cipriano Bermejo Andrade,10.28444698/r8x6w52,2025-05-11,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,51,Urgente
2937,Carmina Cañete Lasa,10.3267967/r3m5v99,2025-06-28,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Telefónico,0.0,True,False,3,Baja
2938,Calista Valderrama Santana,10.43220295/b7m2j67,2025-06-12,Reclamo de Servicio,Servicios Públicos,Presencial,0.0,True,False,19,Alta
2939,Augusto del Ortega,10.90536714/y5m7o17,2025-06-28,Licencia de Funcionamiento,Desarrollo Urbano,Presencial,1399.47,True,False,3,Baja
2940,Rolando Roca Pujadas,10.98861897/n3q9k96,2025-05-27,Pago de Impuestos,Desarrollo Urbano,Presencial,4078.34,False,False,35,Urgente
2941,Nando Calvo Diéguez,10.41512953/c6h7k00,2025-06-03,Licencia de Construcción,Servicios Públicos,Presencial,93954.64,False,True,28,Urgente
2942,Carmen Leon Arnal,10.3273538/n4z3n87,2025-06-25,Licencia de Funcionamiento,Registro Civil,En Línea,1277.64,True,False,6,Baja
2943,Fausto Vaquero,10.50686946/o0q4q38,2025-06-15,Solicitud de Partida de Nacimiento,Tesorería,Telefónico,0.0,True,False,16,Media
2944,Encarnacion del Barco,10.37311713/d4j3c50,2025-06-23,Permiso para Evento Público,Tesorería,Telefónico,1285.17,True,False,8,Baja
2945,Pacífica Sastre Tamarit,10.97755868/d4e8g72,2025-06-17,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,True,False,14,Baja
2946,Patricio Cerdán Izquierdo,10.64883641/v3i7w29,2025-05-19,Pago de Impuestos,Seguridad Ciudadana,Telefónico,2182.63,False,False,43,Urgente
2947,Emigdio Poza Nuñez,10.74673273/r8s6w12,2025-05-15,Pago de Impuestos,Desarrollo Urbano,Telefónico,8365.72,True,False,47,Media
2948,Eloísa Salcedo Castell,10.95852225/q7t0p52,2025-05-10,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,True,False,52,Media
2949,Hernando de Calleja,10.24261105/p8p4i60,2025-06-30,Licencia de Funcionamiento,Tesorería,En Línea,1529.23,True,False,1,Baja
2950,Hortensia Batlle Solsona,10.56232103/a2u0k46,2025-06-04,Reclamo de Servicio,Registro Civil,Telefónico,0.0,False,False,27,Urgente
2951,Clarisa Bosch Catalán,10.89217122/c2k5n97,2025-06-14,Licencia de Funcionamiento,Servicios Públicos,Telefónico,1074.52,True,False,17,Media
2952,Lorenzo Segura Osorio,10.82160951/x5i4c34,2025-05-16,Permiso para Evento Público,Desarrollo Urbano,Telefónico,462.13,False,False,46,Urgente
2953,Maricruz Diez,10.68147069/j5l9j83,2025-05-03,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Telefónico,0.0,True,False,59,Media
2954,Saturnino Anguita Posada,10.16902677/a4a7q62,2025-06-19,Solicitud de Partida de Nacimiento,Desarrollo Urbano,En Línea,0.0,True,False,12,Baja
2955,Alonso Baudelio Donaire Chamorro,10.94424079/t0k5i47,2025-05-06,Pago de Impuestos,Desarrollo Urbano,Presencial,2555.05,True,False,56,Media
2956,Isaura Alarcón Belmonte,10.82159072/v5p4v92,2025-05-09,Licencia de Construcción,Seguridad Ciudadana,Presencial,159196.62,True,False,53,Alta
2957,Leonor Miguel Dalmau,10.14293548/k4x6x98,2025-05-21,Licencia de Funcionamiento,Registro Civil,Telefónico,1668.49,True,False,41,Media
2958,Eliana Company Iborra,10.92679258/m6n5b40,2025-06-18,Permiso para Evento Público,Tesorería,Presencial,617.69,True,False,13,Baja
2959,Calixta Mateo Camacho,10.77587527/l3p5p49,2025-06-15,Licencia de Funcionamiento,Seguridad Ciudadana,Presencial,2218.45,True,False,16,Media
2960,Juan Bautista Agullo,10.33250421/a9a8p42,2025-06-19,Licencia de Construcción,Tesorería,Presencial,169073.15,True,False,12,Baja
2961,Edmundo Román Mate,10.43122122/d4t5f43,2025-06-17,Pago de Impuestos,Seguridad Ciudadana,Telefónico,5635.35,True,False,14,Baja
2962,Eugenia Elba Palmer Perea,10.89553193/f7n7o85,2025-05-03,Permiso para Evento Público,Tesorería,En Línea,701.7,True,False,59,Media
2963,Eloy Cabezas Coca,10.40396276/j6e1s43,2025-06-20,Licencia de Funcionamiento,Seguridad Ciudadana,Presencial,2462.73,True,True,11,Media
2964,Dionisia del Alcalde,10.156688/y7y6l79,2025-05-08,Licencia de Funcionamiento,Tesorería,En Línea,575.05,True,False,54,Media
2965,Andrea Boada Fábregas,10.55358614/a1d3g56,2025-06-15,Pago de Impuestos,Seguridad Ciudadana,Presencial,9910.15,True,False,16,Media
2966,Adelia Coll Rovira,10.34173275/q6b4v47,2025-05-07,Pago de Impuestos,Seguridad Ciudadana,Telefónico,5831.92,True,False,55,Media
2967,Samanta Marta Martinez Macías,10.76301483/r3t3v97,2025-05-03,Permiso para Evento Público,Desarrollo Urbano,Telefónico,1447.18,True,False,59,Media
2968,Rafael Peral Castro,10.79943574/e3d4e29,2025-06-02,Reclamo de Servicio,Tesorería,En Línea,0.0,True,False,29,Alta
2969,Ámbar Reguera Arteaga,10.69392821/k7j5w08,2025-05-10,Permiso para Evento Público,Desarrollo Urbano,Telefónico,926.18,True,False,52,Media
2970,Álvaro Pera Feliu,10.13193891/i5i1s24,2025-05-21,Reclamo de Servicio,Tesorería,Presencial,0.0,True,False,41,Urgente
2971,Alcides Goñi Cuenca,10.84534772/y0d8o95,2025-06-15,Permiso para Evento Público,Servicios Públicos,Telefónico,1456.5,True,False,16,Media
2972,Ramona Roma-Rodriguez,10.47162607/b4m6r64,2025-06-30,Licencia de Funcionamiento,Seguridad Ciudadana,Telefónico,2024.92,True,False,1,Baja
2973,Cleto Feijoo Pou,10.74483383/z8n5i75,2025-06-06,Licencia de Construcción,Desarrollo Urbano,Presencial,104042.37,False,False,25,Urgente
2974,Xavier Hernandez Porcel,10.52040276/y2u3r33,2025-06-12,Pago de Impuestos,Registro Civil,Presencial,5069.59,True,False,19,Media
2975,Jafet Castell Villegas,10.56611033/h0t5z86,2025-06-19,Pago de Impuestos,Servicios Públicos,Presencial,6976.71,True,False,12,Baja
2976,Jesusa del Verdú,10.96520637/b1s1o20,2025-05-06,Licencia de Funcionamiento,Tesorería,En Línea,1815.48,True,False,56,Media
2977,Sabina Batlle Carbonell,10.77940889/l1q6v26,2025-06-27,Licencia de Funcionamiento,Servicios Públicos,En Línea,773.47,True,False,4,Baja
2978,Yéssica Campoy Galindo,10.71376621/l8k3d68,2025-05-14,Solicitud de Partida de Nacimiento,Servicios Públicos,Telefónico,0.0,False,False,48,Urgente
2979,Amor Rodríguez Tur,10.43357303/z7s6g49,2025-05-30,Licencia de Construcción,Seguridad Ciudadana,Presencial,97779.13,True,False,32,Alta
2980,Luisina Iglesias Feliu,10.85668488/f6u7p50,2025-06-26,Permiso para Evento Público,Desarrollo Urbano,En Línea,735.35,True,False,5,Baja
2981,Ale Castilla Cánovas,10.84926942/x2m5v26,2025-05-30,Licencia de Funcionamiento,Desarrollo Urbano,En Línea,940.4,False,False,32,Urgente
2982,Isaac Quique Mas Narváez,10.82778366/o2t3i42,2025-06-23,Reclamo de Servicio,Tesorería,En Línea,0.0,True,False,8,Media
2983,Pascual Ibarra Macías,10.44897928/v3j1m31,2025-05-23,Solicitud de Partida de Nacimiento,Desarrollo Urbano,En Línea,0.0,True,True,39,Urgente
2984,Remigio Barrena-Orozco,10.31169011/f3f5n14,2025-06-07,Permiso para Evento Público,Servicios Públicos,Telefónico,1463.56,True,False,24,Media
2985,Estefanía Mireia Leiva Pardo,10.20752220/c3q6p50,2025-05-25,Licencia de Construcción,Servicios Públicos,Telefónico,60686.95,True,False,37,Alta
2986,Ignacio Duilio Amador Porras,10.40489280/h9h7v11,2025-05-03,Licencia de Funcionamiento,Seguridad Ciudadana,En Línea,539.45,True,False,59,Media
2987,Nydia Bravo Cózar,10.38078163/s1v4h18,2025-05-15,Reclamo de Servicio,Desarrollo Urbano,Telefónico,0.0,True,True,47,Urgente
2988,Jonatan Figueroa-Peiró,10.61605096/f7w9h05,2025-05-04,Permiso para Evento Público,Servicios Públicos,Telefónico,1492.22,True,False,58,Media
2989,Sarita Bárbara Tomás Torrens,10.50449/r2b4e90,2025-06-29,Permiso para Evento Público,Seguridad Ciudadana,En Línea,768.4,True,False,2,Baja
2990,María Del Carmen Samper,10.41965436/x0w3j09,2025-06-21,Permiso para Evento Público,Tesorería,En Línea,713.67,True,True,10,Media
2991,José Almazán-Cañas,10.1382300/b0v4s56,2025-05-04,Licencia de Construcción,Registro Civil,Telefónico,44739.66,True,False,58,Media
2992,Eufemia Morena Manzanares Gras,10.44532275/b4l8y24,2025-06-19,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,True,False,12,Baja
2993,Vilma Gaya Córdoba,10.86543732/c7e1t32,2025-05-20,Licencia de Funcionamiento,Tesorería,Presencial,1908.08,True,False,42,Media
2994,Reyes Adadia,10.29020001/d0q1g69,2025-05-16,Licencia de Funcionamiento,Registro Civil,Presencial,2122.78,True,False,46,Media
2995,Maribel Escudero Sacristán,10.71206932/e6g7m69,2025-05-24,Solicitud de Partida de Nacimiento,Tesorería,Presencial,0.0,True,False,38,Media
2996,Agapito Ramírez Naranjo,10.71882408/x2o8d17,2025-06-12,Licencia de Funcionamiento,Servicios Públicos,Telefónico,2008.26,False,False,19,Urgente
2997,Irene Josefa Arranz Montalbán,10.22755144/n3z2a39,2025-05-14,Licencia de Construcción,Seguridad Ciudadana,En Línea,133936.8,True,False,48,Alta
2998,Anabel Valdés Barrera,10.35731842/l5v0o86,2025-06-02,Licencia de Construcción,Seguridad Ciudadana,Telefónico,186141.75,False,False,29,Urgente
2999,María Carmen Saldaña,10.18806676/u4n7m17,2025-05-22,Licencia de Funcionamiento,Registro Civil,Telefónico,2070.15,True,True,40,Urgente
3000,Gustavo Piñol Daza,10.55584967/r9m9h60,2025-06-27,Pago de Impuestos,Servicios Públicos,Telefónico,9559.33,True,False,4,Baja
3001,Lázaro Segovia-Bonet,10.74103062/v5g0g50,2025-05-02,Permiso para Evento Público,Servicios Públicos,En Línea,265.31,True,False,60,Media
3002,Curro Álamo Cueto,10.39291384/k6z2a33,2025-05-28,Reclamo de Servicio,Servicios Públicos,Telefónico,0.0,True,False,34,Urgente
3003,Juan Pablo Navarrete Aroca,10.78533831/f0w9n68,2025-06-25,Licencia de Funcionamiento,Servicios Públicos,En Línea,856.69,True,False,6,Baja
3004,David Gilabert Frutos,10.25993774/y4g9e09,2025-06-01,Reclamo de Servicio,Seguridad Ciudadana,En Línea,0.0,True,False,30,Alta
3005,Cleto Berrocal Manso,10.23158050/k8d8b19,2025-05-18,Licencia de Construcción,Registro Civil,En Línea,114274.41,False,False,44,Urgente
3006,Julieta Arco Luque,10.26955244/l8o9o31,2025-06-14,Pago de Impuestos,Tesorería,En Línea,5549.5,True,False,17,Media
3007,Bruno de Castilla,10.16184973/m5q8o90,2025-05-16,Solicitud de Partida de Nacimiento,Registro Civil,Telefónico,0.0,False,False,46,Urgente
3008,Cristina Araujo,10.10109406/n9f9k45,2025-06-09,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,True,False,22,Media
3009,Fanny Fuentes Vilalta,10.86744676/z2c8g34,2025-05-20,Reclamo de Servicio,Tesorería,En Línea,0.0,True,False,42,Urgente
3010,Leandra Carmona Varela,10.53688174/d6v4x46,2025-06-22,Permiso para Evento Público,Registro Civil,Telefónico,1102.65,False,False,9,Alta
3011,María Manuela Beltran Mateos,10.82897594/k6p2c81,2025-05-31,Permiso para Evento Público,Tesorería,En Línea,1223.77,True,False,31,Media
3012,Rita Petrona Segarra Peñalver,10.64793709/h7f5c25,2025-06-30,Licencia de Funcionamiento,Servicios Públicos,En Línea,1660.46,True,False,1,Baja
3013,Urbano Castro Ramírez,10.86901157/g8l7m54,2025-05-26,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,True,36,Urgente
3014,Reynaldo del Nebot,10.77135254/u0h2j01,2025-06-18,Reclamo de Servicio,Servicios Públicos,Telefónico,0.0,False,False,13,Urgente
3015,Nicolás Tiburcio Daza Llanos,10.80821870/j2f4a31,2025-05-05,Permiso para Evento Público,Tesorería,En Línea,551.19,True,False,57,Media
3016,Abel Lobato-Amat,10.74595342/x4n3q88,2025-05-09,Licencia de Funcionamiento,Registro Civil,Telefónico,1581.89,True,False,53,Media
3017,Carlito Belda,10.44398757/s6m2y98,2025-05-06,Licencia de Funcionamiento,Tesorería,Telefónico,1377.76,True,False,56,Media
3018,Chus Sotelo Arribas,10.45621550/r8u3a04,2025-06-22,Licencia de Funcionamiento,Registro Civil,Presencial,2374.81,True,False,9,Baja
3019,Ruperta Elorza Bernad,10.16461140/c3x4f40,2025-06-04,Pago de Impuestos,Seguridad Ciudadana,Presencial,8512.15,True,False,27,Media
3020,Azucena Grau Borrás,10.86868713/p9l0l07,2025-06-28,Licencia de Funcionamiento,Servicios Públicos,En Línea,968.59,True,True,3,Media
3021,Javiera Carpio Mendoza,10.12964778/h6a2m05,2025-05-26,Licencia de Construcción,Registro Civil,Telefónico,193204.59,True,False,36,Alta
3022,Visitación Bayo Pareja,10.9365405/f1h9j92,2025-06-10,Reclamo de Servicio,Seguridad Ciudadana,Telefónico,0.0,True,False,21,Alta
3023,Pascuala Tomás Gracia,10.89668920/t1e2l69,2025-05-04,Licencia de Construcción,Registro Civil,Presencial,166800.98,False,False,58,Urgente
3024,Eligia Ferrer Arribas,10.21269436/s6d8y95,2025-06-05,Licencia de Construcción,Seguridad Ciudadana,Presencial,65143.73,False,True,26,Urgente
3025,Germán Prado Anaya,10.35425169/m7f8c59,2025-05-29,Permiso para Evento Público,Tesorería,Telefónico,1004.62,False,False,33,Urgente
3026,Hilda Oliveras Calderón,10.83390607/j6r0n91,2025-05-12,Permiso para Evento Público,Seguridad Ciudadana,En Línea,415.72,True,False,50,Media
3027,Elvira de Prado,10.90842337/a6o6g10,2025-05-27,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Presencial,0.0,True,True,35,Urgente
3028,Marisa Angelina Noguera Echevarría,10.58481059/v5m4r66,2025-06-15,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,802.27,True,False,16,Media
3029,Judith Escolano Sabater,10.96309449/l0s7v62,2025-05-14,Reclamo de Servicio,Seguridad Ciudadana,Telefónico,0.0,False,True,48,Urgente
3030,Miguela Dominguez Mínguez,10.45504395/g9d7r97,2025-05-08,Pago de Impuestos,Desarrollo Urbano,Telefónico,1285.62,True,False,54,Media
3031,Eloy Gallego Mínguez,10.35394336/c6i0j25,2025-05-17,Licencia de Funcionamiento,Seguridad Ciudadana,Telefónico,1878.72,False,False,45,Urgente
3032,Casandra del Conde,10.22684897/p2t5w10,2025-06-30,Pago de Impuestos,Registro Civil,Telefónico,8217.64,False,False,1,Alta
3033,Fabricio Marquez Quesada,10.93637599/n4u9m14,2025-06-28,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,3,Media
3034,Felix del Salmerón,10.17449236/n5m8i64,2025-05-02,Licencia de Funcionamiento,Tesorería,Presencial,542.71,False,True,60,Urgente
3035,Zaida de Herrero,10.42281968/c3u6h63,2025-05-03,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,59,Urgente
3036,Aníbal Cruz Hervia,10.34584868/b4b6c45,2025-05-13,Licencia de Funcionamiento,Registro Civil,En Línea,2497.98,True,False,49,Media
3037,Elpidio Ruano-Martí,10.49444478/c3t9c27,2025-05-23,Licencia de Construcción,Seguridad Ciudadana,En Línea,150836.98,True,False,39,Alta
3038,Alma Guitart-Sandoval,10.22988617/u4u6c22,2025-05-09,Solicitud de Partida de Nacimiento,Tesorería,En Línea,0.0,True,False,53,Media
3039,Ligia Robledo Capdevila,10.18823698/h9s5z68,2025-06-10,Licencia de Construcción,Tesorería,En Línea,89010.57,True,False,21,Media
3040,Toño de Rozas,10.85169394/h5c7m77,2025-05-16,Pago de Impuestos,Tesorería,Presencial,9597.04,False,False,46,Urgente
3041,Florentina Ortega,10.68498622/h8c5z70,2025-05-22,Reclamo de Servicio,Tesorería,En Línea,0.0,True,False,40,Urgente
3042,Paola Requena Olmo,10.78038121/r3x2w45,2025-06-11,Permiso para Evento Público,Servicios Públicos,En Línea,1188.08,True,False,20,Media
3043,Ileana Carnero-Arnal,10.58837175/g4d3a45,2025-06-17,Licencia de Construcción,Servicios Públicos,Presencial,163660.91,True,False,14,Baja
3044,Agustín Puga Hoz,10.18322985/a2r1u22,2025-05-03,Solicitud de Partida de Nacimiento,Desarrollo Urbano,En Línea,0.0,False,False,59,Urgente
3045,Begoña Mancebo Ocaña,10.93417260/z6u1v04,2025-06-02,Licencia de Construcción,Seguridad Ciudadana,Telefónico,68608.57,True,False,29,Media
3046,Juan Carlos Jose Luis Rovira Escolano,10.30167477/v6l1h43,2025-05-30,Solicitud de Partida de Nacimiento,Servicios Públicos,Telefónico,0.0,False,False,32,Urgente
3047,Armida Ferrández-Peinado,10.96266752/k7p7n49,2025-06-18,Solicitud de Partida de Nacimiento,Servicios Públicos,Presencial,0.0,True,False,13,Baja
3048,Nicodemo Anguita Nuñez,10.87952843/v3p1z59,2025-06-10,Licencia de Funcionamiento,Tesorería,Telefónico,2373.56,True,False,21,Media
3049,Lupita del Alcaraz,10.86774935/l6i3l74,2025-05-23,Licencia de Construcción,Registro Civil,Presencial,66632.81,True,False,39,Alta
3050,Onofre Murcia Gonzalez,10.3076531/z8h3n42,2025-06-05,Permiso para Evento Público,Registro Civil,En Línea,1148.75,True,False,26,Media
3051,Buenaventura Arnal Cámara,10.32286440/g9v1t78,2025-06-07,Solicitud de Partida de Nacimiento,Tesorería,En Línea,0.0,True,False,24,Media
3052,Cayetana Febe Valdés Pelayo,10.92718120/y6y7y74,2025-06-25,Permiso para Evento Público,Seguridad Ciudadana,En Línea,367.05,True,False,6,Baja
3053,Edgardo Pedraza-Tormo,10.54679448/c0z9k46,2025-06-03,Reclamo de Servicio,Registro Civil,Telefónico,0.0,True,False,28,Alta
3054,Rocío Rosell Somoza,10.2967038/l2n9i09,2025-05-27,Pago de Impuestos,Registro Civil,Presencial,9169.97,True,False,35,Media
3055,Eliana Agustín Checa,10.778202/e5h9p69,2025-06-05,Reclamo de Servicio,Tesorería,En Línea,0.0,True,False,26,Alta
3056,Abril Plana,10.47298361/i7w9q93,2025-05-28,Licencia de Funcionamiento,Registro Civil,Presencial,2481.94,False,False,34,Urgente
3057,Sigfrido Grau Galván,10.8562797/g4s2y64,2025-05-28,Pago de Impuestos,Seguridad Ciudadana,Telefónico,2203.56,True,False,34,Media
3058,Ulises Verdugo Sierra,10.1560115/c9k0k25,2025-06-10,Licencia de Construcción,Servicios Públicos,Presencial,84040.35,True,False,21,Media
3059,Victoria Bueno Carbajo,10.95850947/y5n4e64,2025-05-02,Pago de Impuestos,Desarrollo Urbano,Presencial,2161.22,False,False,60,Urgente
3060,Juan Carlos de Mariño,10.99563476/k7m2i43,2025-06-13,Pago de Impuestos,Registro Civil,Telefónico,1779.69,True,True,18,Alta
3061,Plinio Conesa Lago,10.96715424/u9v4j78,2025-06-08,Reclamo de Servicio,Seguridad Ciudadana,En Línea,0.0,False,True,23,Urgente
3062,Juanito Íñigo Heredia Tolosa,10.15639572/l3q7u31,2025-05-08,Licencia de Construcción,Tesorería,Telefónico,26401.88,False,True,54,Urgente
3063,Joan Hervás Salom,10.23958125/b9w0l64,2025-06-03,Reclamo de Servicio,Desarrollo Urbano,Presencial,0.0,True,False,28,Alta
3064,Encarnita del Miró,10.29101178/v2a3w25,2025-06-20,Pago de Impuestos,Servicios Públicos,Presencial,987.18,False,False,11,Alta
3065,Máxima Carbó-Oller,10.61880159/x8b5s46,2025-05-27,Reclamo de Servicio,Seguridad Ciudadana,Telefónico,0.0,False,False,35,Urgente
3066,Clarisa Dalmau Pallarès,10.88401916/c1k9r14,2025-05-16,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,46,Urgente
3067,Nico Pulido,10.6311430/r1j1h89,2025-05-19,Licencia de Construcción,Registro Civil,Presencial,17012.45,True,False,43,Media
3068,Fabricio Flor Páez,10.79433347/r8y2s90,2025-05-30,Permiso para Evento Público,Servicios Públicos,En Línea,950.51,True,True,32,Urgente
3069,Gervasio Guardia Juliá,10.26562515/w4r1x40,2025-05-22,Licencia de Construcción,Servicios Públicos,En Línea,31888.68,True,False,40,Media
3070,Carmela Lopez,10.22493735/g3s1x89,2025-06-03,Licencia de Funcionamiento,Registro Civil,Telefónico,570.98,False,False,28,Urgente
3071,Jovita Esparza Lobo,10.84098578/y5y9x48,2025-06-27,Pago de Impuestos,Seguridad Ciudadana,Telefónico,9637.01,True,False,4,Baja
3072,Pastora Berenguer Velázquez,10.9603842/q0j1z38,2025-06-20,Licencia de Construcción,Servicios Públicos,En Línea,23065.98,True,False,11,Baja
3073,Ezequiel del Peláez,10.11149310/m9k8y85,2025-06-03,Pago de Impuestos,Seguridad Ciudadana,Telefónico,3316.81,True,False,28,Media
3074,María Manuela del Posada,10.64269507/y7g5s16,2025-06-23,Licencia de Construcción,Servicios Públicos,Presencial,61739.84,True,False,8,Baja
3075,Jessica Múgica Cabañas,10.79652020/f0l0k85,2025-05-26,Pago de Impuestos,Seguridad Ciudadana,Telefónico,778.83,True,False,36,Media
3076,Reyna Beltrán Montoya,10.60087493/l3s4k76,2025-06-06,Permiso para Evento Público,Registro Civil,Telefónico,402.02,True,False,25,Media
3077,Jovita Benavent Zabala,10.56038254/x2f9x42,2025-05-11,Pago de Impuestos,Seguridad Ciudadana,En Línea,3216.69,False,False,51,Urgente
3078,Pánfilo Jaén Sierra,10.27304828/e4d9g16,2025-06-17,Reclamo de Servicio,Desarrollo Urbano,En Línea,0.0,True,False,14,Media
3079,Gervasio Castelló Luque,10.25070169/o7s5j75,2025-06-19,Reclamo de Servicio,Desarrollo Urbano,En Línea,0.0,True,False,12,Media
3080,Nazaret Bejarano Aragonés,10.18773644/a7e4x00,2025-06-06,Licencia de Construcción,Servicios Públicos,Presencial,14649.46,True,False,25,Media
3081,Juan José Girona-Salas,10.68968598/n8p8l04,2025-06-30,Pago de Impuestos,Registro Civil,En Línea,3704.21,True,True,1,Media
3082,Alejandra Paniagua-Crespo,10.90540669/d4r2w77,2025-05-27,Solicitud de Partida de Nacimiento,Registro Civil,Telefónico,0.0,False,True,35,Urgente
3083,Amando Cortes Lago,10.14113837/q0j5n89,2025-05-24,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,En Línea,0.0,True,False,38,Media
3084,Trini Jiménez,10.25476901/o5i6b42,2025-05-30,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,32,Urgente
3085,Jose Angel Pons Enríquez,10.54832425/p0f7h75,2025-06-01,Solicitud de Partida de Nacimiento,Desarrollo Urbano,En Línea,0.0,True,False,30,Media
3086,Carina Arce Niño,10.75977116/n0c5y89,2025-05-27,Licencia de Construcción,Registro Civil,Telefónico,199210.88,True,False,35,Alta
3087,Cecilio Ledesma Chacón,10.17146475/c0e5t74,2025-06-11,Pago de Impuestos,Seguridad Ciudadana,Telefónico,9932.83,True,False,20,Media
3088,Melisa Egea Serrano,10.54642530/e5a4x58,2025-06-25,Permiso para Evento Público,Servicios Públicos,Telefónico,530.95,True,False,6,Baja
3089,Azucena de Salas,10.90111048/u3m0m90,2025-05-18,Pago de Impuestos,Desarrollo Urbano,Telefónico,9113.86,True,False,44,Media
